Source,Target,Type,Id,Label,Weight
Nameless-tl5eo,kalizoldycklah,Directed,1488,,1
kevinsiregar1,Imammetall,Directed,1489,,1
hotmanainggolan4066,onlychippy,Directed,1490,,1
maftuhi8104,ariwasono8303,Directed,1491,,1
maftuhi8104,AjiNugroho-b7w,Directed,1492,,1
m.ikhsanakmal2085,m.ikhsanakmal2085,Directed,1493,,1
daniday1574,m.ikhsanakmal2085,Directed,1494,,1
khalidpotter,m.ikhsanakmal2085,Directed,1495,,1
shasuke9shasuke928,m.ikhsanakmal2085,Directed,1496,,1
shasuke9shasuke928,khalidpotterjgn,Directed,1497,,1
BlackVold,m.ikhsanakmal2085,Directed,1498,,1
MbrewWew,m.ikhsanakmal2085,Directed,1499,,1
MbrewWew,khalidpotterhah,Directed,1500,,1
bursazr2650,m.ikhsanakmal2085,Directed,1501,,1
sugarrif469,m.ikhsanakmal2085,Directed,1502,,1
sugarrif469,khalidpotter,Directed,1503,,1
khalidpotter,shasuke9shasuke928MALAK,Directed,1504,,1
khalidpotter,sugarrif469KAMU,Directed,1505,,1
khalidpotter,shasuke9shasuke928,Directed,1506,,1
marcen8919,m.ikhsanakmal2085,Directed,1507,,1
blizzard19,m.ikhsanakmal2085,Directed,1508,,1
blizzard19,khalidpotterini,Directed,1509,,1
rickybosko7156,m.ikhsanakmal2085,Directed,1510,,1
rickybosko7156,khalidpotterna,Directed,1511,,1
khalidpotter,rickybosko7156DARI,Directed,1512,,1
khalidpotter,marcen8919BELA,Directed,1513,,1
sykesrasx9997,m.ikhsanakmal2085,Directed,1514,,1
sykesrasx9997,khalidpotterBuzzer,Directed,1515,,1
andrianiambyah9525,m.ikhsanakmal2085,Directed,1516,,1
andrianiambyah9525,rickybosko7156,Directed,1517,,1
andrianiambyah9525,sykesrasx9997nah,Directed,1518,,1
tauva33,m.ikhsanakmal2085,Directed,1519,,1
KANGHAPUNG20,KANGHAPUNG20,Directed,1520,,1
zendawn3256,muhizrida,Directed,1521,,1
sitagitha2050,muhizrida,Directed,1522,,1
sitagitha2050,zendawn3256mereka,Directed,1523,,1
onkie15,muhizrida,Directed,1524,,1
fahmialamsyah4743,muhizrida,Directed,1525,,1
nove2555,muhizrida,Directed,1526,,1
nove2555,zendawn3256mereka,Directed,1527,,1
Metaldar404-e8t,muhizrida,Directed,1528,,1
HendraJoko-o6u,muhizrida,Directed,1529,,1
Zulkifly-i9k,muhizrida,Directed,1530,,1
Edi.Junaedi,muhizrida,Directed,1531,,1
alfaomega25,muhizrida,Directed,1532,,1
andikapamungkas9994,muhizrida,Directed,1533,,1
andikapamungkas9994,HendraJoko-o6uga,Directed,1534,,1
PecelKacang-f5s,muhizrida,Directed,1535,,1
GegelomanBro,muhizrida,Directed,1536,,1
stellasetiadi2530,muhizrida,Directed,1537,,1
ekawirasentana1215,muhizrida,Directed,1538,,1
laluukir9133,muhizrida,Directed,1539,,1
syahrimuharrami,muhizrida,Directed,1540,,1
PriaKharismatik,muhizrida,Directed,1541,,1
PriaKharismatik,onkie15dia,Directed,1542,,1
haryudhasantoso1245,muhizrida,Directed,1543,,1
ikatanwartawanIndonesia,muhizrida,Directed,1544,,1
sambas5137,muhizrida,Directed,1545,,1
sambas5137,zendawn3256mereka,Directed,1546,,1
elinsuherlin3706,muhizrida,Directed,1547,,1
zhuvidoanliwiarta,muhizrida,Directed,1548,,1
zhuvidoanliwiarta,laluukir9133,Directed,1549,,1
purwati.,muhizrida,Directed,1550,,1
M4nford,muhizrida,Directed,1551,,1
M4nford,zendawn3256faktanya,Directed,1552,,1
AnipEdwar,muhizrida,Directed,1553,,1
AnipEdwar,zendawn3256,Directed,1554,,1
lvqmxn,muhizrida,Directed,1555,,1
hdyttv250,muhizrida,Directed,1556,,1
zoelkh,muhizrida,Directed,1557,,1
Manusia02252,muhizrida,Directed,1558,,1
myname-jj9oi,muhizrida,Directed,1559,,1
mda549,muhizrida,Directed,1560,,1
chun8579,muhizrida,Directed,1561,,1
chun8579,zendawn3256mereka,Directed,1562,,1
ThubaMubasyirAdzkiya,muhizrida,Directed,1563,,1
ThubaMubasyirAdzkiya,PecelKacang-f5sPerwakilan,Directed,1564,,1
scarlet6736,muhizrida,Directed,1565,,1
scarlet6736,zendawn3256mana,Directed,1566,,1
cucugoogle20,muhizrida,Directed,1567,,1
cucugoogle20,laluukir9133,Directed,1568,,1
rinaldim8922,muhizrida,Directed,1569,,1
rinaldim8922,zendawn3256DPR,Directed,1570,,1
arthuriski,muhizrida,Directed,1571,,1
amsirnoormitchel,muhizrida,Directed,1572,,1
madamuwaffaq7483,muhizrida,Directed,1573,,1
madamuwaffaq7483,HendraJoko-o6u,Directed,1574,,1
ichigo-mysic,muhizrida,Directed,1575,,1
ichigo-mysic,zendawn3256di,Directed,1576,,1
ichigo-mysic,HendraJoko-o6uiya,Directed,1577,,1
ayukurniasih751,muhizrida,Directed,1578,,1
ayukurniasih751,onkie15dia,Directed,1579,,1
Kepalapundaklututkaki,muhizrida,Directed,1580,,1
Paskovich-Tyronyst,muhizrida,Directed,1581,,1
Paskovich-Tyronyst,Kepalapundaklututkaki,Directed,1582,,1
cvdinamika9634,muhizrida,Directed,1583,,1
AlanArdiansyah-u4j,muhizrida,Directed,1584,,1
AlanArdiansyah-u4j,zendawn3256nah,Directed,1585,,1
masrazulty5079,muhizrida,Directed,1586,,1
masrazulty5079,purwati.,Directed,1587,,1
rostinwasa,muhizrida,Directed,1588,,1
rostinwasa,zendawn3256klw,Directed,1589,,1
newgate744,Hasbi7402,Directed,1590,,1
awanberlari,AffanWars,Directed,1591,,1
toxiczone.2733,iwanirawan2084,Directed,1592,,1
khalidpotter,iwanirawan2084,Directed,1593,,1
iwanirawan2084,iwanirawan2084,Directed,1594,,1
iwanirawan2084,khalidpotterbisa,Directed,1595,,1
chairuddinfahmi5797,PandapotanPurba-u4u,Directed,1596,,1
wx8pj8tu9h,Abundanceme-o2q,Directed,1597,,1
Abundanceme-o2q,Abundanceme-o2q,Directed,1598,,1
Abundanceme-o2q,wx8pj8tu9h,Directed,1599,,1
ensteinmandarin1331,videogilang3931,Directed,1600,,1
videogilang3931,videogilang3931,Directed,1601,,1
videogilang3931,ensteinmandarin1331apa,Directed,1602,,1
jjoaji,RenhartSyailendra,Directed,1603,,1
KlapKlip_Gz,RenhartSyailendra,Directed,1604,,1
KlapKlip_Gz,jjoajidia,Directed,1605,,1
RenhartSyailendra,RenhartSyailendra,Directed,1606,,1
RenhartSyailendra,jjoajilu,Directed,1607,,1
RenhartSyailendra,jjoaji,Directed,1608,,1
RenhartSyailendra,jjoajiLU,Directed,1609,,1
sbherman6502,sbherman6502,Directed,1610,,1
Nawaal1415,ididhom6840,Directed,1611,,1
dondi2711,JADENSUKAAYAM,Directed,1612,,1
Loren38382,JADENSUKAAYAM,Directed,1613,,1
dondi2711,Loren38382,Directed,1614,,1
eb1504,mfajar8869,Directed,1615,,1
mfajar8869,mfajar8869,Directed,1616,,1
mfajar8869,eb1504,Directed,1617,,1
stumbleguys9235,mfajar8869,Directed,1618,,1
AndriSyukri,updatedemo,Directed,1619,,1
sisilia-f2e,TetesEmbun-o1y,Directed,1620,,1
SUNG_BORA,Gunadi-gn2gl,Directed,1621,,1
SUNG_BORA,typo6521,Directed,1622,,1
Turaichan-bq9di,Turaichan-bq9di,Directed,1623,,1
Yorrrrrruuuzy,Yorrrrrruuuzy,Directed,1624,,1
yeko_naga,yeko_naga,Directed,1625,,1
quinnanoria,sihwidhi,Directed,1626,,1
randesraditya688,GinaTolip,Directed,1627,,1
SenoSuprapto-jg9wl,GinaTolip,Directed,1628,,1
orang.toksik,Gevisual,Directed,1629,,1
Raja8ball,ruch-tce,Directed,1630,,1
hardcostum,kfrkudinx,Directed,1631,,1
andredaniel7944,kfrkudinx,Directed,1632,,1
alifianahila3415,kfrkudinx,Directed,1633,,1
alifianahila3415,andredaniel7944,Directed,1634,,1
vallerien5350,kfrkudinx,Directed,1635,,1
vallerien5350,alifianahila3415provokator,Directed,1636,,1
jokosandal2059,kfrkudinx,Directed,1637,,1
Niels-tb,FAISAL,Directed,1638,,1
AriTuesday,rudyhermawan2986,Directed,1639,,1
rudyhermawan2986,rudyhermawan2986,Directed,1640,,1
rudyhermawan2986,AriTuesdayoooh,Directed,1641,,1
grimthereaperz,msofficial1993,Directed,1642,,1
Raja8ball,tokofa493,Directed,1643,,1
NH-Maple,erikapriyanto1405,Directed,1644,,1
abbangajjah9939,MainerBloom,Directed,1645,,1
MainerBloom,MainerBloom,Directed,1646,,1
MainerBloom,abbangajjah9939sabr,Directed,1647,,1
Raja8ball,MainerBloom,Directed,1648,,1
MainerBloom,Raja8ballkalau,Directed,1649,,1
Raja8ball,MainerBloomlah,Directed,1650,,1
MainerBloom,Raja8ballwah,Directed,1651,,1
Raja8ball,MainerBloomtetep,Directed,1652,,1
MainerBloom,Raja8ballmereka,Directed,1653,,1
abbangajjah9939,anggasr7248,Directed,1654,,1
Quesadilla-q3j,bayuaditama-f8y,Directed,1655,,1
bayuaditama-f8y,bayuaditama-f8y,Directed,1656,,1
bayuaditama-f8y,Quesadilla-q3jtapi,Directed,1657,,1
Quesadilla-q3j,bayuaditama-f8ybang,Directed,1658,,1
bayuaditama-f8y,Quesadilla-q3jgw,Directed,1659,,1
Mhafa0420,Rayjames-o8z,Directed,1660,,1
paduka23,Marya2271,Directed,1661,,1
paduka23,febriwirayanto6173,Directed,1662,,1
shioaru2428,shioaru2428,Directed,1663,,1
arsipsm,mamikabdurrahman4809,Directed,1664,,1
ragilanas,mrgelon9946,Directed,1665,,1
mrgelon9946,mrgelon9946,Directed,1666,,1
mrgelon9946,ragilanasgw,Directed,1667,,1
ragilanas,mrgelon9946iya,Directed,1668,,1
mrgelon9946,ragilanassetuju,Directed,1669,,1
ShyntaAdrilsyah-z9h,all,Directed,1670,,1
AiDiChrone,AiDiChrone,Directed,1671,,1
arsipsm,rj4fun982,Directed,1672,,1
rj4fun982,rj4fun982,Directed,1673,,1
rj4fun982,arsipsmkalau,Directed,1674,,1
Lara7403-j6p,fanojagarot1851,Directed,1675,,1
ragilanas,ditasukma7191,Directed,1676,,1
Raja8ball,ditasukma7191,Directed,1677,,1
Raja8ball,ragilanasSURUHAN,Directed,1678,,1
ditasukma7191,ditasukma7191,Directed,1679,,1
ditasukma7191,ragilanashmmm,Directed,1680,,1
arsipsm,criticaldamage-zt7hu,Directed,1681,,1
criticaldamage-zt7hu,criticaldamage-zt7hu,Directed,1682,,1
criticaldamage-zt7hu,arsipsmpresiden,Directed,1683,,1
arsipsm,YamahaScorpioZ,Directed,1684,,1
junita1534,selinzhafir5181,Directed,1685,,1
selinzhafir5181,selinzhafir5181,Directed,1686,,1
arsipsm,selinzhafir5181,Directed,1687,,1
SelakauSelindung,selinzhafir5181,Directed,1688,,1
bluerider6089,selinzhafir5181,Directed,1689,,1
dipanggil_ozl,selinzhafir5181,Directed,1690,,1
selinzhafir5181,SelakauSelindungbisa,Directed,1691,,1
RDagung1140,iceblue1006,Directed,1692,,1
AbdulRohim-r2x,iceblue1006,Directed,1693,,1
Itsnannn,Jadid-SCLI,Directed,1694,,1
Jadid-SCLI,Jadid-SCLI,Directed,1695,,1
Jadid-SCLI,Itsnannnbisa,Directed,1696,,1
Raja8ball,abibmis,Directed,1697,,1
abibmis,abibmis,Directed,1698,,1
ronnygunawan7884,ronnygunawan7884,Directed,1699,,1
saputra32721,RioTriSasmita,Directed,1700,,1
wahyufirmansyah2989,KesadaranQta,Directed,1701,,1
durrazet97,gplmedia-x2b,Directed,1702,,1
yokeweta935,gplmedia-x2b,Directed,1703,,1
muhnandar2342,bayuilham.6087,Directed,1704,,1
aatampan8497,bayuilham.6087,Directed,1705,,1
bayuilham.6087,bayuilham.6087,Directed,1706,,1
bayuilham.6087,aatampan8497respect,Directed,1707,,1
KimberlyPhang-q8o,bayuilham.6087,Directed,1708,,1
fadlydragneel6771,fadlydragneel6771,Directed,1709,,1
UbayDillah-u8z,UbayDillah-u8z,Directed,1710,,1
cmoomoo1137,cmoomoo1137,Directed,1711,,1
ForUswetrust,ForUswetrust,Directed,1712,,1
zuzanalimanto8249,mentari9519,Directed,1713,,1
DaniHermantooid,mentari9519,Directed,1714,,1
bd_gaming1220,mentari9519,Directed,1715,,1
bd_gaming1220,DaniHermantooid,Directed,1716,,1
힐만94,mentari9519,Directed,1717,,1
Erikあ,mentari9519,Directed,1718,,1
Erikあ,mroyra7263,Directed,1719,,1
DaniHermantooid,mroyra7263,Directed,1720,,1
bd_gaming1220,zuzanalimanto8249,Directed,1721,,1
satriosu1906,mentari9519,Directed,1722,,1
rizkyadiyanto7922,mentari9519,Directed,1723,,1
gozu8329,mentari9519,Directed,1724,,1
mroyra7263,mentari9519,Directed,1725,,1
mroyra7263,Erikあga,Directed,1726,,1
mroyra7263,DaniHermantooidsama,Directed,1727,,1
AlexPurba-t6v,mentari9519,Directed,1728,,1
99worldz,mentari9519,Directed,1729,,1
99worldz,mroyra7263ada,Directed,1730,,1
99worldz,satriosu1906wajar,Directed,1731,,1
dondi2711,mentari9519,Directed,1732,,1
dondi2711,mroyra7263,Directed,1733,,1
Malasmandi-j5m,mentari9519,Directed,1734,,1
tegwyrdd5896,mentari9519,Directed,1735,,1
tegwyrdd5896,mroyra7263,Directed,1736,,1
RdN-c4m,mentari9519,Directed,1737,,1
RdN-c4m,mroyra7263cerdas,Directed,1738,,1
Indra-je7bt,mentari9519,Directed,1739,,1
Indra-je7bt,dondi2711ga,Directed,1740,,1
dzakynfl_2401,mentari9519,Directed,1741,,1
dzakynfl_2401,mroyra7263bisa,Directed,1742,,1
mroyra7263,tegwyrdd5896nah,Directed,1743,,1
roonhugcom2001,mentari9519,Directed,1744,,1
roonhugcom2001,mroyra7263,Directed,1745,,1
dodisetiawan9063,mentari9519,Directed,1746,,1
ASMRLariPagi,mentari9519,Directed,1747,,1
epriting794,mentari9519,Directed,1748,,1
roonhugcom2001,epriting794,Directed,1749,,1
rhezafirmansyah8075,mentari9519,Directed,1750,,1
rhezafirmansyah8075,epriting794,Directed,1751,,1
Anwarbridess,mentari9519,Directed,1752,,1
roonhugcom2001,ASMRLariPagi,Directed,1753,,1
agngsndk1856,mentari9519,Directed,1754,,1
beneviolent9269,mentari9519,Directed,1755,,1
beneviolent9269,ASMRLariPagiNgapain,Directed,1756,,1
jsjackkkk,mentari9519,Directed,1757,,1
jsjackkkk,rhezafirmansyah8075mulai,Directed,1758,,1
Slayy36,mentari9519,Directed,1759,,1
kiwcore5845,mentari9519,Directed,1760,,1
FadilFarco,mentari9519,Directed,1761,,1
Aldiigm,mentari9519,Directed,1762,,1
Aldiigm,dondi2711,Directed,1763,,1
K0I_Holic,mentari9519,Directed,1764,,1
dondi2711,Aldiigm,Directed,1765,,1
mdl508,mentari9519,Directed,1766,,1
mroyra7263,Erikあya,Directed,1767,,1
Erikあ,mroyra7263Ya,Directed,1768,,1
achmaddhika5810,mentari9519,Directed,1769,,1
achmaddhika5810,DaniHermantooidhoax,Directed,1770,,1
KmYaSrNcIhGiGaEsR,mentari9519,Directed,1771,,1
KmYaSrNcIhGiGaEsR,mroyra72633,Directed,1772,,1
milk6-,mentari9519,Directed,1773,,1
milk6-,mroyra7263,Directed,1774,,1
mroyra7263,Erikあsolusinya,Directed,1775,,1
Test-mq8ih,mentari9519,Directed,1776,,1
Test-mq8ih,mroyra7263pengrusakan,Directed,1777,,1
Test-mq8ih,mroyra7263dan,Directed,1778,,1
kanalkarja,mentari9519,Directed,1779,,1
mroyra7263,Test-mq8ihitu,Directed,1780,,1
yp08hys,mentari9519,Directed,1781,,1
yp08hys,mroyra7263itu,Directed,1782,,1
ferwintazen6144,mentari9519,Directed,1783,,1
endangrusiana7815,mentari9519,Directed,1784,,1
iqbalqinaldysolehidin3634,mentari9519,Directed,1785,,1
azkibaihaqi7295,mentari9519,Directed,1786,,1
azkibaihaqi7295,mroyra7263yg,Directed,1787,,1
iinab27,mentari9519,Directed,1788,,1
mobihome1599,mentari9519,Directed,1789,,1
ditasukma7191,mentari9519,Directed,1790,,1
2012perl,mentari9519,Directed,1791,,1
babsaxs,mentari9519,Directed,1792,,1
aldydharmawan6798,mentari9519,Directed,1793,,1
aldydharmawan6798,mroyra7263DIA,Directed,1794,,1
Bocah_Tua_Nakal_01,mentari9519,Directed,1795,,1
Bocah_Tua_Nakal_01,mroyra7263,Directed,1796,,1
Gojosatoru_963,mentari9519,Directed,1797,,1
RaynaAnindya-z1c9n,mentari9519,Directed,1798,,1
muhammadrifai-od2rg,mentari9519,Directed,1799,,1
PetaKisah,mentari9519,Directed,1800,,1
RaynaAnindya-z1c9n,muhammadrifai-od2rg,Directed,1801,,1
PetaKisah,mroyra7263ikut,Directed,1802,,1
Gojosatoru_963,muhammadrifai-od2rgya,Directed,1803,,1
lanangrfl6478,mentari9519,Directed,1804,,1
lanangrfl6478,mroyra7263,Directed,1805,,1
jojackid5005,mentari9519,Directed,1806,,1
liam-w9k1z,mentari9519,Directed,1807,,1
ikatanwartawanIndonesia,mentari9519,Directed,1808,,1
mroyra7263,lanangrfl6478lah,Directed,1809,,1
rlynaa,mentari9519,Directed,1810,,1
rlynaa,dondi2711fix,Directed,1811,,1
badminkuy360,mentari9519,Directed,1812,,1
badminkuy360,tegwyrdd5896buzzer,Directed,1813,,1
lukmanpermadi9284,mentari9519,Directed,1814,,1
lukmanpermadi9284,Erikあyg,Directed,1815,,1
dzakynfl_2401,mroyra7263dibilang,Directed,1816,,1
didinboo,mentari9519,Directed,1817,,1
zoelkh,mentari9519,Directed,1818,,1
annag3091,mentari9519,Directed,1819,,1
annag3091,mroyra7263BUZZER,Directed,1820,,1
RachmatHidayat-x1t,mentari9519,Directed,1821,,1
RachmatHidayat-x1t,mroyra7263,Directed,1822,,1
mroyra7263,dzakynfl_2401katanya2,Directed,1823,,1
glich88,mentari9519,Directed,1824,,1
glich88,mroyra7263Banyak,Directed,1825,,1
glich88,mroyra7263Sangat,Directed,1826,,1
reialv7590,mentari9519,Directed,1827,,1
reialv7590,mroyra7263yg,Directed,1828,,1
HatersGonnaHate-t9p,mentari9519,Directed,1829,,1
erica-njz,mentari9519,Directed,1830,,1
anasnasihin8899,mentari9519,Directed,1831,,1
anasnasihin8899,mroyra7263bener,Directed,1832,,1
anasnasihin8899,dondi2711yang,Directed,1833,,1
khairulumam9359,mentari9519,Directed,1834,,1
khairulumam9359,mroyra7263inilah,Directed,1835,,1
ybuzzgo8,mentari9519,Directed,1836,,1
ybuzzgo8,mroyra7263,Directed,1837,,1
purpurblock7770,mentari9519,Directed,1838,,1
ahmad.rrznn1,mentari9519,Directed,1839,,1
namsihengker,mentari9519,Directed,1840,,1
namsihengker,mroyra7263brisik,Directed,1841,,1
MichaelRodney-l6h,mentari9519,Directed,1842,,1
MichaelRodney-l6h,zuzanalimanto8249,Directed,1843,,1
mroyra7263,ybuzzgo8ha,Directed,1844,,1
ybuzzgo8,mroyra7263satu,Directed,1845,,1
itsmegreaz,mentari9519,Directed,1846,,1
itsmegreaz,mroyra7263srius,Directed,1847,,1
paulo-v1u5r,mentari9519,Directed,1848,,1
paulo-v1u5r,tegwyrdd5896wkwk,Directed,1849,,1
sorebarusan,mentari9519,Directed,1850,,1
AzisIkhwan-l3r7m,mentari9519,Directed,1851,,1
ryankaneki5984,mentari9519,Directed,1852,,1
ryankaneki5984,mroyra7263kasih,Directed,1853,,1
hendrickyoung5359,mentari9519,Directed,1854,,1
hendrickyoung5359,DaniHermantooid,Directed,1855,,1
Adadech5603,mentari9519,Directed,1856,,1
Adadech5603,DaniHermantooid,Directed,1857,,1
AwgunturS,mentari9519,Directed,1858,,1
AwgunturS,DaniHermantooidcerdas,Directed,1859,,1
IwanYayay-x6s,mentari9519,Directed,1860,,1
mantomanto8385,mentari9519,Directed,1861,,1
tottvchanelss6572,mentari9519,Directed,1862,,1
ramayooo1,mentari9519,Directed,1863,,1
ramayooo1,DaniHermantooidyakinn,Directed,1864,,1
atimpermana9087,mentari9519,Directed,1865,,1
indrakoa7927,mentari9519,Directed,1866,,1
updateinstink,mentari9519,Directed,1867,,1
kucingmanis6265,mentari9519,Directed,1868,,1
kucingmanis6265,rhezafirmansyah8075,Directed,1869,,1
jumadiawal8236,mentari9519,Directed,1870,,1
SerenaBrodun,mentari9519,Directed,1871,,1
SerenaBrodun,tegwyrdd5896,Directed,1872,,1
nellyagustina249,mentari9519,Directed,1873,,1
yohanandriani7446,mentari9519,Directed,1874,,1
yohanandriani7446,tegwyrdd5896wkwk,Directed,1875,,1
cvdinamika9634,mentari9519,Directed,1876,,1
Antizionis5,mentari9519,Directed,1877,,1
Sobirin-mq5yv,mentari9519,Directed,1878,,1
jiwasraya6509,mentari9519,Directed,1879,,1
RaNnElite,mentari9519,Directed,1880,,1
RaNnElite,힐만94,Directed,1881,,1
JagadRamadhan-212,mentari9519,Directed,1882,,1
AgungIndarto-jl6vc,mentari9519,Directed,1883,,1
tedypurnanto3374,mentari9519,Directed,1884,,1
tedypurnanto3374,ybuzzgo8..jelas,Directed,1885,,1
alvianstar9892,mentari9519,Directed,1886,,1
aguswiyanto4070,mentari9519,Directed,1887,,1
aguswiyanto4070,Test-mq8ihloe,Directed,1888,,1
MujibMuhammad-h8j,prabowo,Directed,1889,,1
PRIMALKING747,singandsong2720,Directed,1890,,1
evanelbana438,Pertkentang,Directed,1891,,1
friedrichnietzsche8339,kennyfathurrahman8005,Directed,1892,,1
irfanknickyd9360,guesswhat8327,Directed,1893,,1
myhoneyboo2547,guesswhat8327,Directed,1894,,1
irawan1401,guesswhat8327,Directed,1895,,1
irawan1401,myhoneyboo2547info,Directed,1896,,1
natalinegloriana3430,guesswhat8327,Directed,1897,,1
natalinegloriana3430,irfanknickyd9360,Directed,1898,,1
uwane.,guesswhat8327,Directed,1899,,1
uwane.,myhoneyboo2547liat,Directed,1900,,1
db3035,guesswhat8327,Directed,1901,,1
HendriAntomy,HendriAntomy,Directed,1902,,1
Ilham3101,ahmadmustofa5204,Directed,1903,,1
khairul0901,ArisTriyanto,Directed,1904,,1
ANDISetyawan-q9d,ArisTriyanto,Directed,1905,,1
Alauddin-2025-graduated,ArisTriyanto,Directed,1906,,1
bayuadi9148,ArisTriyanto,Directed,1907,,1
brianrooney213,ArisTriyanto,Directed,1908,,1
ronaananda2121,ArisTriyanto,Directed,1909,,1
BambangSubiyanto-y2l,ArisTriyanto,Directed,1910,,1
ArisTriyanto,ArisTriyanto,Directed,1911,,1
ArisTriyanto,brianrooney213ok.,Directed,1912,,1
rantygaming4552,ArisTriyanto,Directed,1913,,1
rantygaming4552,Alauddin-2025-graduated,Directed,1914,,1
KMSPrinzEugenKMS,ArisTriyanto,Directed,1915,,1
bhixloey8201,ArisTriyanto,Directed,1916,,1
lazzonoe,ArisTriyanto,Directed,1917,,1
Alauddin-2025-graduated,ilhamn4095,Directed,1918,,1
rantygaming4552,ilhamn4095,Directed,1919,,1
TikaRafazika-k4k,ilhamn4095,Directed,1920,,1
arisnation5582,ilhamn4095,Directed,1921,,1
arisnation5582,TikaRafazika-k4k,Directed,1922,,1
SageJoz,ilhamn4095,Directed,1923,,1
dedeyusuf223,ilhamn4095,Directed,1924,,1
madamrempong,ilhamn4095,Directed,1925,,1
madamrempong,SageJozearung2,Directed,1926,,1
yatokechannel697,ilhamn4095,Directed,1927,,1
Buruhtani-i5m,ilhamn4095,Directed,1928,,1
ikatanwartawanIndonesia,ilhamn4095,Directed,1929,,1
liam-w9k1z,ilhamn4095,Directed,1930,,1
husnulkhatimah1682,ilhamn4095,Directed,1931,,1
husnulkhatimah1682,dedeyusuf223anak,Directed,1932,,1
lacakchanel932,ilhamn4095,Directed,1933,,1
lacakchanel932,SageJozberarti,Directed,1934,,1
zoelkh,ilhamn4095,Directed,1935,,1
bintangsaloka8350,ilhamn4095,Directed,1936,,1
bintangsaloka8350,SageJozintinya,Directed,1937,,1
ArifArdi-gm2ch,ilhamn4095,Directed,1938,,1
ArifArdi-gm2ch,Buruhtani-i5mselama,Directed,1939,,1
erica-njz,ilhamn4095,Directed,1940,,1
erica-njz,SageJozdemo,Directed,1941,,1
kwangja1340,ilhamn4095,Directed,1942,,1
kwangja1340,SageJozdemo,Directed,1943,,1
Nandistorikuli,ilhamn4095,Directed,1944,,1
Nandistorikuli,SageJozganeng,Directed,1945,,1
fikhidayat1690,ilhamn4095,Directed,1946,,1
thenjerengproductions8051,ilhamn4095,Directed,1947,,1
thenjerengproductions8051,SageJozcairr,Directed,1948,,1
arrumsrirahayu1162,ilhamn4095,Directed,1949,,1
arrumsrirahayu1162,SageJoziya,Directed,1950,,1
SerenaBrodun,ilhamn4095,Directed,1951,,1
SerenaBrodun,Alauddin-2025-graduated,Directed,1952,,1
andurindis2835,ilhamn4095,Directed,1953,,1
cvdinamika9634,ilhamn4095,Directed,1954,,1
nuryantogubug2090,ilhamn4095,Directed,1955,,1
rinirr68,amwaranwar6759,Directed,1956,,1
riosandisandi817,remaharoti,Directed,1957,,1
Raja8ball,remaharoti,Directed,1958,,1
rosyclipp,remaharoti,Directed,1959,,1
Alauddin-2025-graduated,Rico-7071,Directed,1960,,1
SuryaPratama-cq5nr,Rico-7071,Directed,1961,,1
SuryaPratama-cq5nr,Alauddin-2025-graduatedpresiden,Directed,1962,,1
FLOWTRU,Rico-7071,Directed,1963,,1
FLOWTRU,Alauddin-2025-graduated,Directed,1964,,1
NuyakKayun-r9s,Rico-7071,Directed,1965,,1
winatas,Rico-7071,Directed,1966,,1
winatas,Alauddin-2025-graduated,Directed,1967,,1
Rico-7071,Rico-7071,Directed,1968,,1
Rico-7071,NuyakKayun-r9sbetul,Directed,1969,,1
baby_starX,Rico-7071,Directed,1970,,1
baby_starX,Alauddin-2025-graduateddefinisi,Directed,1971,,1
rafifahnafajipamungkas5421,Rico-7071,Directed,1972,,1
rafifahnafajipamungkas5421,Alauddin-2025-graduatedbrisik,Directed,1973,,1
dedeyusuf223,Rico-7071,Directed,1974,,1
zerodofin936,Rico-7071,Directed,1975,,1
zoelkh,Rico-7071,Directed,1976,,1
andredaniel7944,Rico-7071,Directed,1977,,1
cattleyaarsyila5857,Rico-7071,Directed,1978,,1
AgusNurwahyono,DwiAdiSetia,Directed,1979,,1
alvinariefandi211,RFai28,Directed,1980,,1
Killz67,RFai28,Directed,1981,,1
abibmis,RFai28,Directed,1982,,1
ningiskandar4012,RFai28,Directed,1983,,1
dhamar2418,RFai28,Directed,1984,,1
galansf1181,RFai28,Directed,1985,,1
iGENIUSiGENIUS,RFai28,Directed,1986,,1
iGENIUSiGENIUS,alvinariefandi211,Directed,1987,,1
iGENIUSiGENIUS,Killz67,Directed,1988,,1
iGENIUSiGENIUS,ningiskandar4012,Directed,1989,,1
ningiskandar4012,iGENIUSiGENIUSOh...jadi,Directed,1990,,1
Killz67,iGENIUSiGENIUS,Directed,1991,,1
Sari696,rakaadityapermana3013,Directed,1992,,1
HT-HTdijalan,rakaadityapermana3013,Directed,1993,,1
semangatsemangat9929,rakaadityapermana3013,Directed,1994,,1
AGAdministrator,rakaadityapermana3013,Directed,1995,,1
AGAdministrator,semangatsemangat9929,Directed,1996,,1
KimberlyPhang-q8o,rakaadityapermana3013,Directed,1997,,1
KimberlyPhang-q8o,semangatsemangat9929masih,Directed,1998,,1
the_88_kick56,TristanTan-n5k,Directed,1999,,1
AbdiPelangi,blindspot9595,Directed,2000,,1
Bekugin,blindspot9595,Directed,2001,,1
muhammadsolikin5126,blindspot9595,Directed,2002,,1
muhammadsolikin5126,AbdiPelangiwkwkw,Directed,2003,,1
fabiyanekalutfiansah6153,blindspot9595,Directed,2004,,1
fabiyanekalutfiansah6153,muhammadsolikin5126,Directed,2005,,1
